source_id,ra,dec,parallax,parallax_error,phot_g_mean_mag,phot_g_mean_flux_over_error,phot_bp_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_mag,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,bp_rp,ruwe
5337714613114579328,166.73974598542122,-60.14816271286623,nan,nan,15.455898,204.90218,15.107276,513.71765,14.206468,325.42453,2.330218,0.90080833,nan
5337714613114581120,166.74270945609388,-60.14652367731846,0.15363778920997542,0.057042733,16.961252,1530.901,17.543636,164.01881,16.235287,285.21307,1.2456294,1.3083496,0.94811875
5337714613114581504,166.7445006116771,-60.14830640220327,0.28082067636682584,0.059356526,16.979755,1473.9589,17.595562,137.71399,16.220669,281.63385,1.2582171,1.3748932,1.0497774
5337714613114583680,166.755888589468,-60.158142979455896,0.41276661887372373,0.03018978,15.57805,1608.898,15.968878,205.25386,14.888845,151.8097,1.3001198,1.0800323,1.1968381
5337714613119569280,166.73965667782352,-60.148227740966774,nan,nan,15.117546,46.746735,15.108604,676.2111,14.198278,502.73117,1.7127823,0.910326,nan
5337714643132002560,166.71431962958755,-60.15074578832205,0.3372487127527801,0.08217089,16.787273,652.10004,17.218721,220.12239,16.11839,213.96999,1.2668138,1.1003323,1.6407484
5337714643154440576,166.72335127411284,-60.159684238159954,0.28771603900640286,0.053143878,16.833723,1387.157,17.315807,216.17044,16.150053,300.44717,1.2552912,1.1657543,1.056731
5337714647474308608,166.7043028076404,-60.15118268092903,0.1744317338539637,0.053662684,16.282923,1439.5331,17.084211,194.90018,15.295452,404.2853,1.391902,1.7887592,1.6367638
5337714647474309120,166.7046154715798,-60.14893891117661,0.46986283205154145,0.23704456,17.973179,549.923,18.23497,107.3994,16.92561,159.82883,1.674529,1.3093605,2.62797
5337714647474311168,166.71069816906314,-60.1434512050328,0.32557906926412217,0.054860655,16.817053,1563.798,17.298435,213.78033,16.17994,330.12784,1.2224295,1.118496,1.0684866
5337714647474311680,166.72140780896945,-60.160173634959136,0.2575963420820822,0.069406554,17.037043,997.289,17.43569,192.41478,16.312637,88.87161,1.3226569,1.1230526,1.3173772
5337714647474312576,166.71882958138997,-60.15004788351676,0.10881851256012258,0.03256051,16.000097,2456.307,16.42742,483.4005,15.390986,499.73828,1.2269217,1.0364332,0.97997403
5337714647474312832,166.721788204369,-60.15473043106141,0.3837828120007336,0.06893856,17.392994,1224.9756,18.031042,151.14107,16.651436,200.93983,1.2363137,1.3796062,0.9819743
5337714647474396672,166.70104803452392,-60.14248955005148,0.2849732602939127,0.06998682,17.413078,1165.5211,17.916265,117.298775,16.718998,143.43301,1.2539489,1.1972675,1.0335785
5337714677491744000,166.72839647595876,-60.14670535695307,0.05619302113266217,0.08786977,17.80877,976.7386,18.379648,104.459175,17.121517,149.3015,1.2213713,1.258131,0.9595152
