GaiaDR3,Prob,inrt,Gmag,BP-RP,Plx,pmRA,pmDE,RA_ICRS,DE_ICRS,RUWE
50636255671399808,0.198976881840114,"False",19.54904,3.3174572,7.139846779355697,16.641874277369126,-44.846561703742246,60.35173780321,20.28753568219,1.1561123
50649832062271360,0.301538909089741,"False",14.657105,2.376544,7.5738060432877825,18.444414932070853,-44.64933247830617,60.26727827623,20.37238261481,1.0870169
50691613506647680,0.279551210775796,"False",18.060963,3.3368626000000003,7.414439527141083,20.915866281228922,-44.36526889352096,57.45275630141,18.63644905172,1.1062447
50702299385351040,0.233489849604968,"False",11.108544,1.0623646,9.229631362303287,22.61183934502115,-56.14725666552004,57.96472176891,18.631470861,1.3643752
50706216395526144,0.284431530412551,"False",17.21823,3.1795816,7.941337808681718,20.18113486584316,-46.99992651058582,57.88447801323,18.66604904696,0.9749493
50804377871163008,0.305194883382062,"False",18.803495,3.4662952000000007,7.393642304233989,19.384578984323174,-43.781302347664756,57.62395286763,19.35031196057,1.0374584
50817503291240192,0.23594225826099,"False",19.372236,3.3709029999999998,8.904878424757385,21.90522638080602,-54.670745091817636,58.60267295317,19.10211670838,1.1347806
50856471531291648,0.362593350882885,"False",15.475814,2.7025805,7.5833817908401535,20.109010327184016,-46.486984499728536,58.80686451439,19.50449252218,1.0344882
50870902621391360,0.300290609309325,"False",12.670413,1.5576067,8.856334055771406,22.04903248159549,-53.56802971197764,58.81567399616,19.62934261378,1.1268839
50905056201179520,0.301140261431307,"False",10.32281,0.84440804,6.978051417124353,17.212314082167456,-42.63632292190788,58.00344896751,19.59667781774,0.94717985
50907014706346624,0.30380201290615,"False",16.692387,3.1838894,7.208282851437563,18.666515031002128,-42.220188741229784,58.12729393761,19.67758093414,1.1737031
50940034414875392,0.330909325752555,"False",15.607092,2.625514,6.947715598371501,18.91209979487495,-42.2042994157005,58.37823369974,19.90658528223,1.0877742
50976077779666688,0.362194906092892,"False",12.718654,1.4955025,7.734834945459339,20.827256174385475,-46.69973736930276,57.04311923768,19.30230212369,1.1367141
51020711079738496,0.340354206864241,"False",16.462261,3.0768595000000003,8.056954604505249,21.79046623679743,-48.94241293850868,56.63668941474,19.29162466608,1.0493917
51096508663685632,0.317135686504382,"False",15.652227,2.9428062,8.353525680910376,21.437492645906755,-50.82074663867103,57.83622132465,19.64372689433,1.4696658
51200343792868096,0.373618558341716,"False",18.629,3.512085,8.136098565851022,21.827199259989282,-50.277079232897755,57.64117285125,20.32719325649,1.0195423
51212713298684928,0.313775659504169,"False",16.615393,3.0911063999999997,8.56405281077587,22.22535709848987,-51.779483264856175,57.48371804405,20.38106177042,1.0130632
51257621476724096,0.264791783081053,"False",15.78614,2.7303982,6.5591349132107615,16.496204030964087,-40.28534463327467,59.20821178979,19.93026777417,1.0247711
51284971828429440,0.383981042895216,"False",17.920094,3.410511,7.504703500712224,18.21496912395,-45.31052789028318,59.28591236868,20.1284169385,0.960924
51287273930914176,0.215257296834703,"False",17.722494,3.3951491999999996,7.2744071940638975,20.640145050134144,-42.22603114377187,59.15097440145,20.11843368659,1.0120249
51303388648134400,0.43171144136808,"False",16.368244,3.047719,7.894783333803147,20.075454904271886,-48.07985687773282,58.65845264627,19.90616835738,1.0284839
51307065140124032,0.32578225166204,"False",13.707586,1.8045235000000002,6.674512017135268,17.181990859253933,-40.515385353326714,58.70698572232,20.03748525884,0.9848976
