sample,geometry,radius_inner_pc,radius_pc,projection,alpha,alpha_err,n
final_current_mass_projected_annulus,annulus,4.0,8.0,p015,1.975,0.18899999999999995,91
final_current_mass_projected_annulus,annulus,8.0,11.68,p015,2.279,0.32199999999999995,36
final_current_mass_projected_annulus,annulus,11.68,20.0,p015,1.9340000000000002,0.46399999999999997,15
final_current_mass_projected_annulus,annulus,0.0,2.0,p016,1.743,0.2849999999999999,37
final_current_mass_projected_annulus,annulus,2.0,4.0,p016,2.23,0.248,59
final_current_mass_projected_annulus,annulus,4.0,8.0,p016,2.068,0.1895,94
final_current_mass_projected_annulus,annulus,8.0,11.68,p016,2.486,0.371,30
final_current_mass_projected_annulus,annulus,11.68,20.0,p016,2.079,0.3939999999999999,22
final_current_mass_projected_annulus,annulus,0.0,2.0,p017,1.8250000000000002,0.2775000000000001,40
final_current_mass_projected_annulus,annulus,2.0,4.0,p017,1.802,0.22799999999999987,59
final_current_mass_projected_annulus,annulus,4.0,8.0,p017,2.18,0.19499999999999995,93
final_current_mass_projected_annulus,annulus,8.0,11.68,p017,2.6830000000000003,0.397,29
final_current_mass_projected_annulus,annulus,11.68,20.0,p017,2.5,0.4255000000000002,23
final_current_mass_projected_annulus,annulus,0.0,2.0,p018,1.9400000000000002,0.29500000000000004,37
final_current_mass_projected_annulus,annulus,2.0,4.0,p018,1.766,0.21550000000000002,65
final_current_mass_projected_annulus,annulus,4.0,8.0,p018,2.319,0.21350000000000002,83
final_current_mass_projected_annulus,annulus,8.0,11.68,p018,2.237,0.2985000000000001,41
final_current_mass_projected_annulus,annulus,11.68,20.0,p018,2.842,0.5435000000000001,17
final_current_mass_projected_annulus,annulus,0.0,2.0,p019,2.0140000000000002,0.2879999999999999,40
final_current_mass_projected_annulus,annulus,2.0,4.0,p019,2.3440000000000003,0.2570000000000001,58
final_current_mass_projected_annulus,annulus,4.0,8.0,p019,2.034,0.18599999999999994,96
final_current_mass_projected_annulus,annulus,8.0,11.68,p019,2.158,0.36849999999999994,26
final_current_mass_projected_annulus,annulus,11.68,20.0,p019,2.2230000000000003,0.389,24
final_current_mass_projected_annulus,annulus,0.0,2.0,p020,1.8730000000000002,0.2909999999999999,37
final_current_mass_projected_annulus,annulus,2.0,4.0,p020,2.101,0.23150000000000004,64
final_current_mass_projected_annulus,annulus,4.0,8.0,p020,2.107,0.19500000000000006,90
final_current_mass_projected_annulus,annulus,8.0,11.68,p020,2.54,0.3530000000000002,34
final_current_mass_projected_annulus,annulus,11.68,20.0,p020,1.903,0.4465,16
final_current_mass_projected_annulus,annulus,0.0,2.0,p021,1.701,0.257,45
final_current_mass_projected_annulus,annulus,2.0,4.0,p021,2.0180000000000002,0.26550000000000007,47
final_current_mass_projected_annulus,annulus,4.0,8.0,p021,2.149,0.1895,97
final_current_mass_projected_annulus,annulus,8.0,11.68,p021,2.333,0.35099999999999987,31
final_current_mass_projected_annulus,annulus,11.68,20.0,p021,2.959,0.4929999999999999,22
final_current_mass_projected_annulus,annulus,0.0,2.0,p022,1.6520000000000001,0.27749999999999997,38
final_current_mass_projected_annulus,annulus,2.0,4.0,p022,2.0140000000000002,0.24749999999999994,54
final_current_mass_projected_annulus,annulus,4.0,8.0,p022,2.172,0.19350000000000012,94
final_current_mass_projected_annulus,annulus,8.0,11.68,p022,2.604,0.32299999999999995,42
final_current_mass_projected_annulus,annulus,11.68,20.0,p022,2.168,0.487,15
final_current_mass_projected_annulus,annulus,0.0,2.0,p023,1.8370000000000002,0.3025,34
final_current_mass_projected_annulus,annulus,2.0,4.0,p023,2.283,0.23750000000000027,66
final_current_mass_projected_annulus,annulus,4.0,8.0,p023,1.969,0.18400000000000005,96
final_current_mass_projected_annulus,annulus,8.0,11.68,p023,2.581,0.40049999999999986,27
final_current_mass_projected_annulus,annulus,11.68,20.0,p023,2.753,0.45500000000000007,23
final_current_mass_projected_annulus,annulus,0.0,2.0,p024,1.901,0.2815000000000001,40
final_current_mass_projected_annulus,annulus,2.0,4.0,p024,2.373,0.25849999999999995,58
final_current_mass_projected_annulus,annulus,4.0,8.0,p024,1.969,0.19550000000000012,85
final_current_mass_projected_annulus,annulus,8.0,11.68,p024,2.347,0.3095000000000001,40
final_current_mass_projected_annulus,annulus,11.68,20.0,p024,2.1870000000000003,0.43400000000000005,19
final_current_mass_projected_annulus,annulus,0.0,2.0,p025,1.995,0.29049999999999987,39
final_current_mass_projected_annulus,annulus,2.0,4.0,p025,1.7060000000000002,0.22399999999999998,59
final_current_mass_projected_annulus,annulus,4.0,8.0,p025,2.14,0.19099999999999995,95
final_current_mass_projected_annulus,annulus,8.0,11.68,p025,2.823,0.40549999999999997,30
final_current_mass_projected_annulus,annulus,11.68,20.0,p025,2.504,0.45650000000000013,20
final_current_mass_projected_annulus,annulus,0.0,2.0,p026,1.937,0.2835,40
final_current_mass_projected_annulus,annulus,2.0,4.0,p026,1.965,0.23649999999999993,58
final_current_mass_projected_annulus,annulus,4.0,8.0,p026,2.061,0.2005,84
final_current_mass_projected_annulus,annulus,8.0,11.68,p026,2.3930000000000002,0.31699999999999995,39
final_current_mass_projected_annulus,annulus,11.68,20.0,p026,2.916,0.45650000000000013,25
final_current_mass_projected_annulus,annulus,0.0,2.0,p027,2.145,0.2919999999999999,41
final_current_mass_projected_annulus,annulus,2.0,4.0,p027,2.225,0.24750000000000005,59
final_current_mass_projected_annulus,annulus,4.0,8.0,p027,2.019,0.19750000000000012,85
final_current_mass_projected_annulus,annulus,8.0,11.68,p027,2.2920000000000003,0.31400000000000006,38
final_current_mass_projected_annulus,annulus,11.68,20.0,p027,1.9200000000000002,0.391,21
final_current_mass_projected_annulus,annulus,0.0,2.0,p028,1.935,0.28700000000000014,39
final_current_mass_projected_annulus,annulus,2.0,4.0,p028,1.82,0.2264999999999998,60
final_current_mass_projected_annulus,annulus,4.0,8.0,p028,2.2710000000000004,0.20250000000000012,90
final_current_mass_projected_annulus,annulus,8.0,11.68,p028,2.478,0.3474999999999999,34
final_current_mass_projected_annulus,annulus,11.68,20.0,p028,2.5,0.4159999999999999,24
final_current_mass_projected_annulus,annulus,0.0,2.0,p029,2.22,0.31299999999999994,37
final_current_mass_projected_annulus,annulus,2.0,4.0,p029,1.8230000000000002,0.24349999999999983,52
final_current_mass_projected_annulus,annulus,4.0,8.0,p029,2.091,0.1915,93
final_current_mass_projected_annulus,annulus,8.0,11.68,p029,2.4050000000000002,0.32299999999999995,38
final_current_mass_projected_annulus,annulus,11.68,20.0,p029,2.475,0.4535,20
final_current_mass_projected_annulus,annulus,0.0,2.0,p030,2.005,0.29100000000000004,39
final_current_mass_projected_annulus,annulus,2.0,4.0,p030,1.794,0.22749999999999992,59
final_current_mass_projected_annulus,annulus,4.0,8.0,p030,2.226,0.20750000000000024,84
final_current_mass_projected_annulus,annulus,8.0,11.68,p030,2.544,0.3385,37
