phi0,g,delta,rh_pc,rt_pc,converged,nll,error,seconds,iteration
4.0,1.0,0.3,3.0,14.793964403816487,True,1321.9695079706269,,0.23507060017436743,2
4.0,1.0,0.3,4.0,19.725285871755315,True,1262.9004930061287,,0.2332439001183957,2
4.0,1.0,0.3,5.0,24.656607339694144,True,1280.8129714808263,,0.23195739998482168,2
4.0,1.0,0.3,6.0,29.587928807632974,True,1319.9917404979465,,0.23518389998935163,2
4.0,1.0,0.3,8.0,39.45057174351063,True,1408.8582020435645,,0.2363406999502331,2
4.0,1.0,0.3,10.0,49.31321467938829,True,1490.2987225644235,,0.23293430008925498,2
4.0,1.0,0.45,2.0,11.04626430479003,True,1597.3867962289237,,0.25926789990626276,2
4.0,1.0,0.45,3.0,16.569396457185047,True,1303.3165003342974,,0.2649456998333335,2
4.0,1.0,0.45,4.0,22.09252860958006,True,1269.3566519297087,,0.26731149991974235,2
4.0,1.0,0.45,5.0,27.61566076197508,True,1289.429750911435,,0.26337950001470745,2
4.0,1.0,0.45,6.0,33.13879291437009,True,1323.5212465546108,,0.26298559992574155,2
4.0,1.0,0.45,8.0,44.18505721916012,True,1397.8822101210567,,0.2628665999509394,2
4.0,1.0,0.45,10.0,55.23132152395016,True,1466.7045127593967,,0.25880709988996387,2
4.0,1.0,0.6,2.0,11.709946787016209,True,1533.5852093913286,,0.3720799000002444,2
4.0,1.0,0.6,3.0,17.564920180524314,True,1309.7714826731612,,0.3716148999519646,2
4.0,1.0,0.6,4.0,23.419893574032418,True,1289.6810282897457,,0.3827468000818044,2
4.0,1.0,0.6,5.0,29.27486696754052,True,1307.8736962140658,,0.37397049996070564,2
4.0,1.0,0.6,6.0,35.12984036104863,True,1334.4393366891104,,0.37183469999581575,2
4.0,1.0,0.6,8.0,46.839787148064836,True,1386.3671805862282,,0.368504999903962,2
4.0,1.0,0.6,10.0,58.54973393508104,True,1431.854968961659,,0.3720858001615852,2
4.0,2.0,0.0,2.0,18.575265162401845,True,1567.0378066512108,,0.15282199997454882,2
4.0,2.0,0.0,3.0,27.86289774360277,True,1327.3549140196883,,0.15492510003969073,2
4.0,2.0,0.0,4.0,37.15053032480369,True,1269.8403754194774,,0.1524111998733133,2
4.0,2.0,0.0,5.0,46.43816290600462,True,1274.9021173384092,,0.15538130002096295,2
4.0,2.0,0.0,6.0,55.72579548720554,True,1304.5517503529422,,0.15665989997796714,2
4.0,2.0,0.0,8.0,74.30106064960738,True,1386.2944418441189,,0.15436179982498288,2
4.0,2.0,0.0,10.0,92.87632581200924,True,1468.7239433649797,,0.15647000004537404,2
4.0,2.0,0.15,2.0,19.9499492126401,True,1531.594216230236,,0.25563180004246533,2
4.0,2.0,0.15,3.0,29.924923818960153,True,1316.0265425943683,,0.2532120000105351,2
4.0,2.0,0.15,4.0,39.8998984252802,True,1266.161902946057,,0.2535148998722434,2
4.0,2.0,0.15,5.0,49.87487303160025,True,1273.811017882498,,0.2508547999896109,2
4.0,2.0,0.15,6.0,59.849847637920305,True,1304.0287054521032,,0.24670090014114976,2
4.0,2.0,0.15,8.0,79.7997968505604,True,1385.0407827990266,,0.2496162001043558,2
4.0,2.0,0.15,10.0,99.7497460632005,True,1466.0289516442122,,0.24451479990966618,2
4.0,2.0,0.3,2.0,23.139939307924177,True,1484.2254236969338,,0.25658950000070035,2
4.0,2.0,0.3,3.0,34.70990896188626,True,1304.855541519697,,0.26365310000255704,2
4.0,2.0,0.3,4.0,46.279878615848354,True,1265.353638435573,,0.26127119990997016,2
4.0,2.0,0.3,5.0,57.84984826981043,True,1274.4836820156559,,0.2659835999365896,2
4.0,2.0,0.3,6.0,69.41981792377253,True,1303.2351671527176,,0.2667384999804199,2
4.0,2.0,0.3,8.0,92.55975723169671,True,1378.4508503176623,,0.2649318999610841,2
4.0,2.0,0.3,10.0,115.69969653962086,True,1454.5179050063382,,0.2588841998949647,2
4.0,2.0,0.45,2.0,30.675365203168994,True,1434.8799611936868,,0.27842179988510907,2
4.0,2.0,0.45,3.0,46.013047804753484,True,1302.7031781222743,,0.2799947001039982,2
4.0,2.0,0.45,4.0,61.35073040633799,True,1272.0160597767972,,0.27307130000554025,2
4.0,2.0,0.45,5.0,76.68841300792248,True,1278.25919094513,,0.279379699844867,2
4.0,2.0,0.45,6.0,92.02609560950697,True,1300.3596240529487,,0.27730740001425147,2
4.0,2.0,0.45,8.0,122.70146081267598,True,1360.7031636299316,,0.27518359990790486,2
4.0,2.0,0.45,10.0,153.37682601584496,True,1423.3625537687474,,0.2746051999274641,2
4.0,2.0,0.6,2.0,46.282770374780114,True,1415.408422633168,,0.3955221998039633,2
4.0,2.0,0.6,3.0,69.42415556217017,True,1328.3391285447092,,0.40478710015304387,2
4.0,2.0,0.6,4.0,92.56554074956023,True,1302.6348020792002,,0.40436189994215965,2
4.0,2.0,0.6,5.0,115.70692593695027,True,1299.2364108451268,,0.4048750000074506,2
4.0,2.0,0.6,6.0,138.84831112434034,True,1306.1630984638605,,0.4083245999645442,2
4.0,2.0,0.6,8.0,185.13108149912046,True,1331.0758723593003,,0.40379110001958907,2
4.0,2.0,0.6,10.0,231.41385187390054,True,1361.577541522316,,0.40482259984128177,2
5.0,0.0,0.0,2.0,6.717921951838096,True,3499.82764257199,,0.14231389993801713,2
5.0,0.0,0.0,3.0,10.076882927757143,True,1441.747696011044,,0.142731900094077,2
5.0,0.0,0.0,4.0,13.435843903676192,True,1271.83195530382,,0.1413061001803726,2
5.0,0.0,0.0,5.0,16.79480487959524,True,1276.8133558335685,,0.14642239990644157,2
5.0,0.0,0.0,6.0,20.153765855514287,True,1310.3669752867877,,0.15011859987862408,2
5.0,0.0,0.0,8.0,26.871687807352384,True,1389.1294141766164,,0.14565409999340773,2
5.0,0.0,0.0,10.0,33.58960975919048,True,1462.4362682658123,,0.14573669992387295,2
5.0,0.0,0.15,2.0,6.983106627324203,True,3441.493858793783,,0.22646989999338984,2
5.0,0.0,0.15,3.0,10.474659940986303,True,1370.1779352545589,,0.22020310000516474,2
5.0,0.0,0.15,4.0,13.966213254648405,True,1263.3819938193194,,0.2275569001212716,2
5.0,0.0,0.15,5.0,17.457766568310507,True,1279.728352485974,,0.22174960002303123,2
5.0,0.0,0.15,6.0,20.949319881972606,True,1316.3580018563998,,0.22117520007304847,2
5.0,0.0,0.15,8.0,27.93242650929681,True,1393.6881976552618,,0.22342359996400774,2
5.0,0.0,0.15,10.0,34.915533136621015,True,1462.9333508980853,,0.22241699998266995,2
5.0,0.0,0.3,2.0,7.233343322127907,True,2495.6521547070565,,0.2580338001716882,2
5.0,0.0,0.3,3.0,10.85001498319186,True,1343.643813130429,,0.2627234999090433,2
5.0,0.0,0.3,4.0,14.466686644255814,True,1270.6085703600174,,0.2567274000030011,2
5.0,0.0,0.3,5.0,18.08335830531977,True,1294.4277685335846,,0.2601038001012057,2
5.0,0.0,0.3,6.0,21.70002996638372,True,1329.073892846132,,0.26026310003362596,2
5.0,0.0,0.3,8.0,28.93337328851163,True,1395.627150819759,,0.2572087999433279,2
5.0,0.0,0.3,10.0,36.16671661063954,True,1453.5869690097406,,0.2582298000343144,2
5.0,0.0,0.45,2.0,6.692417762084766,True,3436.9683462184435,,0.3654261000920087,2
5.0,0.0,0.45,3.0,10.038626643127147,True,1420.0644516636787,,0.3571389000862837,2
5.0,0.0,0.45,4.0,13.384835524169532,True,1287.89725523525,,0.3618572000414133,2
5.0,0.0,0.45,5.0,16.731044405211914,True,1314.887058948921,,0.3611940999981016,2
5.0,0.0,0.45,6.0,20.077253286254294,True,1352.97370180764,,0.35993550019338727,2
5.0,0.0,0.45,8.0,26.769671048339063,True,1414.5426165049096,,0.3607320999726653,2
5.0,0.0,0.45,10.0,33.46208881042383,True,1458.3194127055458,,0.3639066000469029,2
5.0,0.0,0.6,2.0,5.658175991100405,True,3615.454897436455,,0.42832319997251034,2
5.0,0.0,0.6,3.0,8.487263986650609,True,1963.6388532069295,,0.43158149998635054,2
5.0,0.0,0.6,4.0,11.31635198220081,True,1301.2351655338323,,0.4316042000427842,2
5.0,0.0,0.6,5.0,14.145439977751016,True,1306.863427330675,,0.4340026997961104,2
5.0,0.0,0.6,6.0,16.974527973301218,True,1357.9713420909966,,0.428059000056237,2
5.0,0.0,0.6,8.0,22.63270396440162,True,1449.2403032381198,,0.4280035998672247,2
5.0,0.0,0.6,10.0,28.29087995550203,True,1512.1083622283836,,0.42921800003387034,2
5.0,1.0,0.0,2.0,10.710057851413156,True,1693.6575096932968,,0.14474579994566739,2
5.0,1.0,0.0,3.0,16.065086777119735,True,1332.8424953819285,,0.14468229981139302,2
5.0,1.0,0.0,4.0,21.420115702826312,True,1269.1848295797558,,0.1445374998729676,2
5.0,1.0,0.0,5.0,26.77514462853289,True,1275.2400194844006,,0.1474379999563098,2
5.0,1.0,0.0,6.0,32.13017355423947,True,1304.032109346654,,0.14971790020354092,2
5.0,1.0,0.0,8.0,42.840231405652624,True,1379.5894782828605,,0.15172070008702576,2
5.0,1.0,0.0,10.0,53.55028925706578,True,1455.042378803113,,0.15258349990472198,2
5.0,1.0,0.15,2.0,11.405339612242276,True,1603.1027619708682,,0.230239599943161,2
5.0,1.0,0.15,3.0,17.108009418363416,True,1310.5348660532077,,0.22807359998114407,2
5.0,1.0,0.15,4.0,22.810679224484552,True,1264.2231065676317,,0.22699350002221763,2
5.0,1.0,0.15,5.0,28.513349030605692,True,1275.9314013925577,,0.22997580002993345,2
5.0,1.0,0.15,6.0,34.21601883672683,True,1306.1805236616196,,0.23062149994075298,2
5.0,1.0,0.15,8.0,45.621358448969104,True,1380.0005209287228,,0.22951159998774529,2
5.0,1.0,0.15,10.0,57.026698061211384,True,1451.6290123577946,,0.22847920004278421,2
5.0,1.0,0.3,2.0,12.628576632175307,True,1508.7861638813138,,0.2573164999485016,2
5.0,1.0,0.3,3.0,18.942864948262958,True,1298.2960824413994,,0.2573995999991894,2
5.0,1.0,0.3,4.0,25.257153264350613,True,1269.844120466674,,0.2620711999479681,2
5.0,1.0,0.3,5.0,31.571441580438265,True,1283.2462899519383,,0.260100900195539,2
5.0,1.0,0.3,6.0,37.885729896525916,True,1309.9657609138135,,0.25661830021999776,2
5.0,1.0,0.3,8.0,50.514306528701226,True,1372.278346492916,,0.2566040998790413,2
5.0,1.0,0.3,10.0,63.14288316087653,True,1432.450685935031,,0.25682240002788603,2
5.0,1.0,0.45,2.0,13.051978159067279,True,1477.0400989764196,,0.3447033001575619,2
5.0,1.0,0.45,3.0,19.577967238600916,True,1307.6080829947284,,0.3431759001687169,2
5.0,1.0,0.45,4.0,26.103956318134557,True,1291.059353836349,,0.3453110000118613,2
5.0,1.0,0.45,5.0,32.629945397668195,True,1304.32301575238,,0.3498283999506384,2
5.0,1.0,0.45,6.0,39.15593447720183,True,1324.2858404304777,,0.34319030004553497,2
5.0,1.0,0.45,8.0,52.207912636269114,True,1366.3725210648959,,0.3416958001907915,2
5.0,1.0,0.45,10.0,65.25989079533639,True,1404.6282280355138,,0.34723429987207055,2
5.0,1.0,0.6,2.0,10.16932056694717,True,1683.9361854390636,,0.44639379996806383,2
5.0,1.0,0.6,3.0,15.253980850420753,True,1317.7023059822818,,0.4560808998066932,2
5.0,1.0,0.6,4.0,20.33864113389434,True,1281.7480865579885,,0.45742029999382794,2
5.0,1.0,0.6,5.0,25.423301417367924,True,1302.3799433580546,,0.43508339999243617,2
5.0,1.0,0.6,6.0,30.507961700841506,True,1333.8063505503949,,0.44040510011836886,2
5.0,1.0,0.6,8.0,40.67728226778868,True,1394.3021059894825,,0.4373816999141127,2
5.0,1.0,0.6,10.0,50.84660283473585,True,1442.0565038020904,,0.4389532001223415,2
5.0,2.0,0.0,2.0,26.563949380875105,True,1498.9330402021244,,0.1534415001515299,2
5.0,2.0,0.0,3.0,39.84592407131266,True,1322.41399686026,,0.15363349998369813,2
5.0,2.0,0.0,4.0,53.12789876175021,True,1273.4122226208212,,0.15528189996257424,2
5.0,2.0,0.0,5.0,66.40987345218777,True,1272.8878756453305,,0.15528159984387457,2
5.0,2.0,0.0,6.0,79.69184814262532,True,1293.1762147362324,,0.15565999993123114,2
5.0,2.0,0.0,8.0,106.25579752350042,True,1357.4294901656276,,0.15889060008339584,2
5.0,2.0,0.0,10.0,132.81974690437553,True,1427.9848823533707,,0.1586496999952942,2
5.0,2.0,0.15,2.0,30.457910188026784,True,1462.27471755462,,0.2751448000781238,2
5.0,2.0,0.15,3.0,45.68686528204017,True,1310.848635576696,,0.2778926999308169,2
5.0,2.0,0.15,4.0,60.91582037605357,True,1270.2344819304417,,0.2798921999055892,2
5.0,2.0,0.15,5.0,76.14477547006696,True,1271.7849972461656,,0.2836492999922484,2
5.0,2.0,0.15,6.0,91.37373056408035,True,1292.305559596094,,0.28032030002214015,2
5.0,2.0,0.15,8.0,121.83164075210713,True,1353.8282401706688,,0.2791397999972105,2
5.0,2.0,0.15,10.0,152.28955094013392,True,1420.4698967244385,,0.27624669997021556,2
5.0,2.0,0.3,2.0,41.02256577762128,True,1427.1202478286648,,0.2748547999653965,2
5.0,2.0,0.3,3.0,61.533848666431915,True,1310.5043549724223,,0.2715181999374181,2
5.0,2.0,0.3,4.0,82.04513155524256,True,1276.7520876499962,,0.2752336000557989,2
5.0,2.0,0.3,5.0,102.55641444405319,True,1275.692823953112,,0.2734466998372227,2
5.0,2.0,0.3,6.0,123.06769733286383,True,1290.0370044918498,,0.27202360006049275,2
5.0,2.0,0.3,8.0,164.09026311048513,True,1337.5331150273817,,0.27411250001750886,2
5.0,2.0,0.3,10.0,205.11282888810638,True,1391.6864945671268,,0.2911119998898357,2
5.0,2.0,0.45,2.0,61.46260280700711,True,1419.5612187285706,,0.396793199935928,2
5.0,2.0,0.45,3.0,92.19390421051067,True,1340.4207922019255,,0.3892035000026226,2
5.0,2.0,0.45,4.0,122.92520561401422,True,1311.7225896709224,,0.3919589000288397,2
5.0,2.0,0.45,5.0,153.65650701751778,True,1302.5281945774,,0.3931976999156177,2
5.0,2.0,0.45,6.0,184.38780842102133,True,1303.239460124061,,0.3889051000587642,2
5.0,2.0,0.45,8.0,245.85041122802843,True,1316.7889251399242,,0.3963805998209864,2
5.0,2.0,0.45,10.0,307.31301403503556,True,1338.1925891240694,,0.3960217998828739,2
5.0,2.0,0.6,2.0,34.31951470969726,True,1423.03032580327,,0.4464151000138372,2
5.0,2.0,0.6,3.0,51.47927206454589,True,1323.9632863946822,,0.44261779985390604,2
5.0,2.0,0.6,4.0,68.63902941939452,True,1300.7390533727294,,0.4502566000446677,2
5.0,2.0,0.6,5.0,85.79878677424315,True,1301.9026364674737,,0.4482372000347823,2
5.0,2.0,0.6,6.0,102.95854412909178,True,1312.0693350796764,,0.44244319992139935,2
5.0,2.0,0.6,8.0,137.27805883878904,True,1340.5269314068819,,0.44358479999937117,2
5.0,2.0,0.6,10.0,171.5975735484863,True,1368.5748873760992,,0.4565879001747817,2
6.0,0.0,0.0,2.0,7.895116236110098,True,2222.3354704714206,,0.14885269990190864,2
6.0,0.0,0.0,3.0,11.84267435416515,True,1340.388366555225,,0.14489870006218553,2
6.0,0.0,0.0,4.0,15.790232472220197,True,1273.3540750339096,,0.1448602001182735,2
6.0,0.0,0.0,5.0,19.737790590275246,True,1278.6408515836476,,0.14760490017943084,2
6.0,0.0,0.0,6.0,23.6853487083303,True,1299.375121439646,,0.14347999985329807,2
6.0,0.0,0.0,8.0,31.580464944440394,True,1351.0643366399395,,0.14341469993814826,2
6.0,0.0,0.0,10.0,39.47558118055049,True,1403.990715466257,,0.14475320000201464,2
6.0,0.0,0.15,2.0,8.096526388556882,True,2157.0880233805688,,0.26900109997950494,2
6.0,0.0,0.15,3.0,12.144789582835324,True,1314.640680243774,,0.26576270000077784,2
6.0,0.0,0.15,4.0,16.193052777113763,True,1270.9601884564545,,0.2616427999455482,2
6.0,0.0,0.15,5.0,20.241315971392208,True,1284.665894381767,,0.25937410001643,2
6.0,0.0,0.15,6.0,24.28957916567065,True,1307.0363739063941,,0.2592681001406163,2
6.0,0.0,0.15,8.0,32.38610555422753,True,1355.9046884792785,,0.2571239999961108,2
6.0,0.0,0.15,10.0,40.482631942784415,True,1403.4015161839964,,0.2583409999497235,2
6.0,0.0,0.3,2.0,7.524168622796991,True,2294.4997352809123,,0.3136657001450658,2
6.0,0.0,0.3,3.0,11.286252934195486,True,1334.13028694015,,0.31529810000211,2
6.0,0.0,0.3,4.0,15.048337245593983,True,1285.4694797057357,,0.31661900016479194,2
6.0,0.0,0.3,5.0,18.810421556992477,True,1307.7108214176371,,0.3193536999169737,2
6.0,0.0,0.3,6.0,22.572505868390973,True,1334.030886290251,,0.32429299992509186,2
6.0,0.0,0.3,8.0,30.096674491187965,True,1378.1505570852871,,0.3293659999035299,2
6.0,0.0,0.3,10.0,37.620843113984954,True,1412.286794070308,,0.3207121999002993,2
6.0,0.0,0.45,2.0,6.05930774826054,True,3525.074864493039,,0.4081380001734942,2
6.0,0.0,0.45,3.0,9.088961622390809,True,1926.3503715480724,,0.40258749993517995,2
6.0,0.0,0.45,4.0,12.11861549652108,True,1288.1757759471102,,0.4046522001735866,2
6.0,0.0,0.45,5.0,15.148269370651349,True,1305.938245920744,,0.40583299985155463,2
6.0,0.0,0.45,6.0,18.177923244781617,True,1351.0519564233082,,0.4040472998749465,2
6.0,0.0,0.45,8.0,24.23723099304216,True,1426.6183789358302,,0.4036020999774337,2
6.0,0.0,0.45,10.0,30.296538741302697,True,1477.767261102737,,0.4051041000057012,2
6.0,0.0,0.6,2.0,5.718264393615714,True,3601.7757147672332,,0.49044129997491837,2
6.0,0.0,0.6,3.0,8.57739659042357,True,1956.6842601401258,,0.4586845999583602,2
6.0,0.0,0.6,4.0,11.436528787231428,True,1297.5773894479858,,0.4650395999196917,2
6.0,0.0,0.6,5.0,14.295660984039284,True,1305.6062364805466,,0.4618061000946909,2
6.0,0.0,0.6,6.0,17.15479318084714,True,1357.1137645030667,,0.49400389986112714,2
6.0,0.0,0.6,8.0,22.873057574462855,True,1449.0904751311173,,0.47703599999658763,2
6.0,0.0,0.6,10.0,28.591321968078567,True,1514.0248589769421,,0.47578919981606305,2
6.0,1.0,0.0,2.0,13.59464477570678,True,1526.8801401117425,,0.1585264999885112,2
6.0,1.0,0.0,3.0,20.39196716356017,True,1320.165468755954,,0.16551720001734793,2
6.0,1.0,0.0,4.0,27.18928955141356,True,1276.0118596878608,,0.16040089982561767,2
6.0,1.0,0.0,5.0,33.98661193926695,True,1276.0100302622247,,0.15693279984407127,2
6.0,1.0,0.0,6.0,40.78393432712034,True,1292.919357654673,,0.15439280006103218,2
6.0,1.0,0.0,8.0,54.37857910282712,True,1344.0377939614987,,0.15643689990974963,2
6.0,1.0,0.0,10.0,67.9732238785339,True,1401.2070727028672,,0.15623389999382198,2
6.0,1.0,0.15,2.0,14.62887841889765,True,1466.066188078964,,0.25967790000140667,2
6.0,1.0,0.15,3.0,21.943317628346474,True,1304.7344362051901,,0.258816699963063,2
6.0,1.0,0.15,4.0,29.2577568377953,True,1274.1725813499418,,0.2580661999527365,2
6.0,1.0,0.15,5.0,36.57219604724413,True,1278.2985291515784,,0.25389789999462664,2
6.0,1.0,0.15,6.0,43.88663525669295,True,1294.7254730547418,,0.2571435000281781,2
6.0,1.0,0.15,8.0,58.5155136755906,True,1341.337033337149,,0.25675960001535714,2
6.0,1.0,0.15,10.0,73.14439209448825,True,1392.481036785096,,0.2603337001055479,2
6.0,1.0,0.3,2.0,15.002507119718977,True,1435.5608680165144,,0.3263014000840485,2
6.0,1.0,0.3,3.0,22.503760679578466,True,1309.6446048999187,,0.3266661998350173,2
6.0,1.0,0.3,4.0,30.005014239437955,True,1291.7526969703417,,0.32721769995987415,2
6.0,1.0,0.3,5.0,37.50626779929744,True,1297.5556228218104,,0.32968569989316165,2
6.0,1.0,0.3,6.0,45.00752135915693,True,1310.3539122179602,,0.32727480004541576,2
6.0,1.0,0.3,8.0,60.01002847887591,True,1341.8189614362511,,0.3280780001077801,2
6.0,1.0,0.3,10.0,75.01253559859488,True,1373.7715668176406,,0.33106759982183576,2
6.0,1.0,0.45,2.0,11.361598262780902,True,1558.421325171415,,0.40745629998855293,2
6.0,1.0,0.45,3.0,17.042397394171353,True,1311.088657193791,,0.4029421000741422,2
6.0,1.0,0.45,4.0,22.723196525561804,True,1287.6301155418519,,0.4019582998007536,2
6.0,1.0,0.45,5.0,28.403995656952254,True,1304.6427938349057,,0.40471889986656606,2
6.0,1.0,0.45,6.0,34.084794788342705,True,1329.319171323362,,0.401114400010556,2
6.0,1.0,0.45,8.0,45.44639305112361,True,1376.109425915098,,0.4043449000455439,2
6.0,1.0,0.45,10.0,56.80799131390451,True,1412.912026263258,,0.4029884999617934,2
6.0,1.0,0.6,2.0,9.994001367745426,True,1720.1745496214671,,0.4824318999890238,2
6.0,1.0,0.6,3.0,14.991002051618139,True,1318.0893232747894,,0.4912040999624878,2
6.0,1.0,0.6,4.0,19.988002735490852,True,1276.8342644804409,,0.4941507999319583,2
6.0,1.0,0.6,5.0,24.98500341936356,True,1297.403285381618,,0.4953486998565495,2
6.0,1.0,0.6,6.0,29.982004103236278,True,1330.7943988383224,,0.5021476000547409,2
6.0,1.0,0.6,8.0,39.976005470981704,True,1397.0886021786082,,0.4868836000096053,2
6.0,1.0,0.6,10.0,49.97000683872712,True,1451.2758294733017,,0.4807978000026196,2
6.0,2.0,0.0,2.0,45.67339034315244,True,1463.9760817652214,,0.17328110011294484,2
6.0,2.0,0.0,3.0,68.51008551472866,True,1333.0068400047558,,0.17403520015068352,2
6.0,2.0,0.0,4.0,91.34678068630488,True,1286.3611785249398,,0.1705657998099923,2
6.0,2.0,0.0,5.0,114.18347585788109,True,1275.5672549370388,,0.17322210012935102,2
6.0,2.0,0.0,6.0,137.02017102945732,True,1282.805614624823,,0.17066050018183887,2
6.0,2.0,0.0,8.0,182.69356137260976,True,1321.4207244028696,,0.1710305002052337,2
6.0,2.0,0.0,10.0,228.36695171576218,True,1372.7887829427616,,0.17038389993831515,2
6.0,2.0,0.15,2.0,59.11963710702028,True,1436.0867754287985,,0.2896348999347538,2
6.0,2.0,0.15,3.0,88.67945566053042,True,1328.1292406565562,,0.29308889992535114,2
6.0,2.0,0.15,4.0,118.23927421404056,True,1287.7831517593402,,0.2926741000264883,2
6.0,2.0,0.15,5.0,147.7990927675507,True,1277.0627209521306,,0.29120100010186434,2
6.0,2.0,0.15,6.0,177.35891132106084,True,1281.2881354931144,,0.2919408001471311,2
6.0,2.0,0.15,8.0,236.47854842808113,True,1312.0839072534109,,0.28990460000932217,2
6.0,2.0,0.15,10.0,295.5981855351014,True,1354.4028969096175,,0.2877219000365585,2
6.0,2.0,0.3,2.0,87.7433991220613,True,1432.698819294556,,0.35670830006711185,2
6.0,2.0,0.3,3.0,131.61509868309193,True,1356.0244628408113,,0.35838659992441535,2
6.0,2.0,0.3,4.0,175.4867982441226,True,1321.8994018318276,,0.36220650002360344,2
6.0,2.0,0.3,5.0,219.35849780515323,True,1306.16271212542,,0.3545266001019627,2
6.0,2.0,0.3,6.0,263.23019736618386,True,1299.9584964952026,,0.358183000003919,2
6.0,2.0,0.3,8.0,350.9735964882452,True,1302.892256809111,,0.3565112999640405,2
6.0,2.0,0.3,10.0,438.71699561030647,True,1316.5389975722794,,0.3648171001113951,2
6.0,2.0,0.45,2.0,44.59976290386263,True,1420.6987251851374,,0.43208359996788204,2
6.0,2.0,0.45,3.0,66.89964435579395,True,1338.4722065803908,,0.42882289993576705,2
6.0,2.0,0.45,4.0,89.19952580772527,True,1314.9944748119617,,0.4445022998843342,2
6.0,2.0,0.45,5.0,111.49940725965658,True,1311.4223116208007,,0.4487604000605643,2
6.0,2.0,0.45,6.0,133.7992887115879,True,1315.4149471487162,,0.4427660999353975,2
6.0,2.0,0.45,8.0,178.39905161545053,True,1331.60275840453,,0.4392830999568105,2
6.0,2.0,0.45,10.0,222.99881451931316,True,1349.3451787396514,,0.44648770010098815,2
6.0,2.0,0.6,2.0,30.864770872953113,True,1428.4682647557704,,0.4901048999745399,2
6.0,2.0,0.6,3.0,46.29715630942967,True,1315.037884823703,,0.4920836999081075,2
6.0,2.0,0.6,4.0,61.729541745906225,True,1289.4259223171746,,0.489201300079003,2
6.0,2.0,0.6,5.0,77.16192718238277,True,1292.5469740739022,,0.48869040003046393,2
6.0,2.0,0.6,6.0,92.59431261885933,True,1306.3290907387252,,0.48793790000490844,2
6.0,2.0,0.6,8.0,123.45908349181245,True,1343.3221038653335,,0.5260755999479443,2
6.0,2.0,0.6,10.0,154.32385436476554,True,1380.0921855469364,,0.5202915000263602,2
7.0,0.0,0.0,2.0,8.917028514752845,True,2099.98282664863,,0.15910960012115538,2
7.0,0.0,0.0,3.0,13.375542772129265,True,1329.4132623451092,,0.15773850004188716,2
7.0,0.0,0.0,4.0,17.83405702950569,True,1291.2347408657386,,0.15319460001774132,2
7.0,0.0,0.0,5.0,22.29257128688211,True,1290.564691432662,,0.14927350007928908,2
7.0,0.0,0.0,6.0,26.75108554425853,True,1298.0101818739488,,0.15104230004362762,2
7.0,0.0,0.0,8.0,35.66811405901138,True,1321.5348385758161,,0.14828269998542964,2
7.0,0.0,0.0,10.0,44.58514257376422,True,1349.8023959351972,,0.15066189994104207,2
7.0,0.0,0.15,2.0,8.54214741787028,True,2088.675990374366,,0.27657620003446937,2
7.0,0.0,0.15,3.0,12.81322112680542,True,1314.5480818774613,,0.2755110999569297,2
7.0,0.0,0.15,4.0,17.08429483574056,True,1289.5242697231192,,0.2798961999360472,2
7.0,0.0,0.15,5.0,21.355368544675702,True,1299.9208767298232,,0.28218619991093874,2
7.0,0.0,0.15,6.0,25.62644225361084,True,1313.1508136170048,,0.27567790006287396,2
7.0,0.0,0.15,8.0,34.16858967148112,True,1338.0633715399122,,0.27347170002758503,2
7.0,0.0,0.15,10.0,42.710737089351404,True,1361.05524549734,,0.27417810005135834,2
7.0,0.0,0.3,2.0,6.797703179723379,True,3429.967391790597,,0.3477284999098629,2
7.0,0.0,0.3,3.0,10.196554769585067,True,1392.3926044810719,,0.347753900103271,2
7.0,0.0,0.3,4.0,13.595406359446757,True,1284.4551263975923,,0.38762920000590384,2
7.0,0.0,0.3,5.0,16.994257949308444,True,1307.7761014558284,,0.349291899939999,2
7.0,0.0,0.3,6.0,20.393109539170133,True,1340.875763617755,,0.356679700082168,2
7.0,0.0,0.3,8.0,27.190812718893515,True,1392.4583689420863,,0.36846889997832477,2
7.0,0.0,0.3,10.0,33.98851589861689,True,1426.1821725491313,,0.3597788999322802,2
7.0,0.0,0.45,2.0,5.96783227671784,True,3548.6536241126732,,0.45099299983121455,2
7.0,0.0,0.45,3.0,8.95174841507676,True,1933.4366357958502,,0.452934900065884,2
7.0,0.0,0.45,4.0,11.93566455343568,True,1286.897649761522,,0.45983669999986887,2
7.0,0.0,0.45,5.0,14.919580691794602,True,1300.6941120997155,,0.43782009999267757,2
7.0,0.0,0.45,6.0,17.90349683015352,True,1347.6564838576232,,0.44448859989643097,2
7.0,0.0,0.45,8.0,23.87132910687136,True,1429.505317513299,,0.4432447000872344,2
7.0,0.0,0.45,10.0,29.839161383589204,True,1486.6895122748465,,0.4420689002145082,2
7.0,0.0,0.6,2.0,5.824673109790993,True,3578.599851520109,,0.5240334998816252,2
7.0,0.0,0.6,3.0,8.73700966468649,True,1947.8464579339773,,0.5248792001511902,2
7.0,0.0,0.6,4.0,11.649346219581986,True,1296.0996670868233,,0.516849200008437,2
7.0,0.0,0.6,5.0,14.561682774477484,True,1308.3922326499965,,0.5133698999416083,2
7.0,0.0,0.6,6.0,17.47401932937298,True,1358.8356321234694,,0.5127731000538915,2
7.0,0.0,0.6,8.0,23.298692439163972,True,1446.7885740844042,,0.5158254001289606,2
