source_id _x _y pmRA pmDE Plx e_pmRA e_pmDE e_Plx Gmag BP_RP RUWE probs_final
53184618684596864 4.140479350217984 -1.7196473077746992 11.059472354257624 -9.288394950344477 4.151926858927003 0.1571365 0.09855733 0.14280544 17.04241 3.2038755 2.0102599 0.0
53185168440403456 4.177920966090639 -1.6740220248627027 10.370110052405348 -12.468592490966905 5.783097630086852 0.025207486 0.014336449 0.021832604 14.353265 2.080575 0.9738427 0.0003
53191284473829120 4.197808332903316 -1.6280479415688787 -29.260439749268482 -30.613842267585625 8.711784308767864 0.12933633 0.07226858 0.10392027 17.539291 3.2057552 0.9612813 0.0
53251517094713728 3.4287575621223083 -1.895766267724066 21.02551892967163 -49.5476036522266 8.064714251080783 0.143708 0.07581796 0.10375451 17.26991 3.1966543 1.0223686 0.7728
53268898825494784 3.241662899268855 -1.7703553668561496 15.075066129426585 -4.790938338885379 5.259950989486441 0.25596288 0.13930635 0.19561604 17.544367 2.419115 1.2334043 0.0
53296528351898240 2.663014919058553 -1.9623561790853907 14.658209122628922 -6.855147064238778 4.297985022938318 0.14670402 0.09866981 0.14587322 17.750181 2.8943787 1.0409542 0.0
53297662223114496 2.6006213796861806 -1.9252961104806128 0.5639588870792407 -15.939686992639183 5.607106678674763 0.063593484 0.043889802 0.06430161 16.333096 2.62957 1.0334781 0.0939
53314154897611008 3.1196850444901223 -1.7940544925888957 -30.904359335983557 -15.24226131694902 5.028173938965601 0.05394193 0.027743155 0.039269686 15.51392 2.1647644 0.9716184 0.0
53363976518402432 3.408341364269481 -1.6964697151710468 -48.70704640619924 -60.057676276607495 13.343917906916003 0.04320066 0.025929997 0.036716368 15.218991 2.6979656 1.0904526 0.0
53400359183335424 3.67581592078209 -1.30493975659821 -18.11206613172247 -7.612752553100227 5.764859882662888 0.02136958 0.011341144 0.01679812 12.290106 1.3257866 1.2057463 0.0
53428401027681920 3.110927868287528 -1.4755172912062569 105.06329170631398 -32.68425484512804 16.072271483392942 0.028804623 0.016859293 0.02610039 13.735072 2.5448065 1.3930117 0.0
53469662776548864 3.401401598333798 -1.018162944274412 -8.622958113348094 -4.617857217810753 5.667049749431292 0.64952964 0.36269665 0.5122 19.887136 2.980709 1.0317943 0.0
53553775415885440 4.689053065137049 -1.5159708205530578 31.805158749549115 -33.89607491442535 4.655300953913093 0.6875283 0.44109908 0.6009872 19.805275 2.6927338 1.0447128 0.0
53579549515869952 4.6011529098072845 -1.2477944681162714 3.7596605857013374 -3.0617857969695628 5.421668812696531 0.058760922 0.02693546 0.05042936 15.384051 2.2662249 1.1401628 0.0877
53607685845678720 4.790035176963068 -0.9788525327584556 9.565870593204968 -52.35224209778972 4.755694082280828 0.1924575 0.15715978 0.15697801 18.076235 2.8719158 1.0748619 0.0
53616726752726016 4.803866319227421 -0.9245387270477513 53.66619182813163 -86.84588181585322 6.395401643291431 0.33663803 0.24981071 0.26105544 18.894644 3.3674965 0.9668971 0.0
53812268025531648 4.612134238928771 -0.6451791798272949 43.540490239193886 -59.387129350760006 5.897512967366301 0.058618017 0.03476619 0.044533312 13.872399 2.0950937 2.8196318 0.0
53831234601083264 4.5021898894567824 -0.46847667778541524 6.536027666776212 -43.2068249538357 9.55759538109923 0.05704205 0.03517122 0.040620647 13.87611 2.1936913 2.3400414 0.0
53849926298734208 3.738985709921832 -0.8598108407147096 34.2183182654566 -27.927613927364952 4.716242215254288 0.096705996 0.0468643 0.07291337 16.738518 2.596717 1.0364238 0.0
53880261650369280 4.401370235934778 -0.35910825730931023 4.006797437224144 -11.852415318538235 4.3953586841732 0.8243401 0.41224727 0.51186144 19.809607 2.6977634 1.0275468 0.0001
53897651975178880 4.297110073496981 -0.2073194992269489 86.75937563725108 -56.65869068394146 4.6450910621684125 0.033987097 0.01636287 0.021545717 14.219805 1.7469053 1.0009503 0.0
53933386100154752 4.778955758467258 -0.2719705516970887 -14.176363774663326 -19.90758673981368 5.019309938774313 0.528849 0.30870402 0.48658288 19.319643 2.8983135 1.0409528 0.0
53964000628905728 4.991392420662171 0.10453147426184572 -12.103577434433529 -15.306550437214575 4.816943049695138 0.0946677 0.07351436 0.083676204 16.65404 "" 1.0732349 0.0
54034811753426816 4.815428095619614 0.3213129665205844 29.15583856196184 -15.90056185032796 4.855043469109138 0.33653897 0.23361269 0.22822158 18.669168 3.457367 1.0606242 0.0
57036757670988288 -0.5220008906614613 -4.819205178346351 18.967690976569575 -41.40405294442525 6.83443986026159 0.026095087 0.0203781 0.022454275 14.319201 2.076892 1.1004654 0.5994
57054727814087552 -0.7037278467011027 -4.617801598619272 23.073527957077296 -19.292464668316708 4.3970418682208186 0.36299863 0.2479947 0.28395584 17.673523 3.2629433 2.8749917 0.0
57082902799488000 -1.2065346520071065 -4.661688006035907 5.521362832180781 -2.877255621001996 5.2203580250108 0.021090683 0.013745833 0.015748678 12.754282 1.2451763 1.008807 0.0
57209174838636672 -2.0430317775135096 -4.377836264568363 20.379168582145766 -17.245356311538977 4.41894922165969 0.17900695 0.13860352 0.17092918 17.986898 2.831482 0.93212926 0.0
57342524982539776 -1.2661818657581834 -3.9189470473041887 38.40266472888795 2.9475062472691644 4.165814383700245 0.023437198 0.018392565 0.02311483 10.233973 0.9501591 1.0275779 0.0
57378808866203520 -1.9569964730894411 -3.8738782868235235 66.2698773285512 -46.33596237718231 4.961300666078129 0.097411744 0.07047189 0.079309694 9.241319 0.97596455 5.207481 0.0
57401073976633600 -1.5727518447530213 -3.614583474992154 20.05731358355286 -11.476185246203368 4.562392653050621 0.05208219 0.039792236 0.049869243 15.981394 2.4172888 0.9851908 0.0128
58095175051873024 -3.117150822871349 -3.8303901435146477 22.79779183403663 -17.364679488169813 4.818592814950101 0.13300078 0.102123775 0.14746395 17.381786 2.8141804 1.150178 0.0
58102150078724608 -2.7241737233192582 -3.6378513186451316 33.587860835775146 -25.3893582058178 4.688578340184638 0.6095401 0.43642706 0.6689821 13.263901 1.0840254 8.887476 0.0
58117302723712384 -3.0082897630240084 -3.580517522457948 -5.291492916914509 -11.864459668581677 4.880075180868197 0.116052605 0.099042885 0.10262858 17.50274 2.862957 1.0136769 0.0
58216666790133504 -2.736575749798069 -3.3208628646504073 28.277339912332543 2.7483158524317965 4.791849486710663 0.39901027 0.2994262 0.30191085 18.944393 3.1246452 1.1399133 0.0
