sample,geometry,radius_inner_pc,radius_pc,projection,alpha,alpha_err,n
final_current_mass_projected_annulus,annulus,0.0,2.0,p009,1.4480000000000002,0.4645000000000001,13
final_current_mass_projected_annulus,annulus,2.0,4.0,p009,1.9580000000000002,0.39350000000000007,21
final_current_mass_projected_annulus,annulus,4.0,8.0,p009,1.8780000000000001,0.21800000000000008,66
final_current_mass_projected_annulus,annulus,8.0,11.68,p009,1.8770000000000002,0.25350000000000006,49
final_current_mass_projected_annulus,annulus,11.68,20.0,p009,1.919,0.2725000000000001,43
final_current_mass_projected_annulus,annulus,0.0,2.0,p010,nan,nan,8
final_current_mass_projected_annulus,annulus,2.0,4.0,p010,1.564,0.353,23
final_current_mass_projected_annulus,annulus,4.0,8.0,p010,2.033,0.2260000000000001,65
final_current_mass_projected_annulus,annulus,8.0,11.68,p010,2.054,0.26749999999999996,47
final_current_mass_projected_annulus,annulus,11.68,20.0,p010,1.8250000000000002,0.25649999999999995,47
final_current_mass_projected_annulus,annulus,0.0,2.0,p011,nan,nan,9
final_current_mass_projected_annulus,annulus,2.0,4.0,p011,2.3240000000000003,0.35,31
final_current_mass_projected_annulus,annulus,4.0,8.0,p011,1.5190000000000001,0.21700000000000008,60
final_current_mass_projected_annulus,annulus,8.0,11.68,p011,2.031,0.27249999999999996,45
final_current_mass_projected_annulus,annulus,11.68,20.0,p011,2.216,0.2715000000000001,49
final_current_mass_projected_annulus,annulus,0.0,2.0,p012,nan,nan,9
final_current_mass_projected_annulus,annulus,2.0,4.0,p012,2.273,0.3710000000000001,27
final_current_mass_projected_annulus,annulus,4.0,8.0,p012,1.8450000000000002,0.23549999999999993,56
final_current_mass_projected_annulus,annulus,8.0,11.68,p012,1.6820000000000002,0.24550000000000005,49
final_current_mass_projected_annulus,annulus,11.68,20.0,p012,2.076,0.27500000000000013,45
final_current_mass_projected_annulus,annulus,0.0,2.0,p013,1.788,0.5285000000000001,11
final_current_mass_projected_annulus,annulus,2.0,4.0,p013,1.79,0.3195,30
final_current_mass_projected_annulus,annulus,4.0,8.0,p013,1.9860000000000002,0.2260000000000001,64
final_current_mass_projected_annulus,annulus,8.0,11.68,p013,1.7600000000000002,0.25349999999999995,47
final_current_mass_projected_annulus,annulus,11.68,20.0,p013,1.808,0.2919999999999999,36
final_current_mass_projected_annulus,annulus,0.0,2.0,p014,nan,nan,8
final_current_mass_projected_annulus,annulus,2.0,4.0,p014,1.977,0.30100000000000005,36
final_current_mass_projected_annulus,annulus,4.0,8.0,p014,1.8170000000000002,0.22099999999999986,63
final_current_mass_projected_annulus,annulus,8.0,11.68,p014,1.9720000000000002,0.26049999999999995,48
final_current_mass_projected_annulus,annulus,11.68,20.0,p014,1.9820000000000002,0.2725000000000001,44
final_current_mass_projected_annulus,annulus,0.0,2.0,p015,1.3590000000000002,0.4610000000000001,13
final_current_mass_projected_annulus,annulus,2.0,4.0,p015,1.9460000000000002,0.43699999999999994,17
final_current_mass_projected_annulus,annulus,4.0,8.0,p015,1.8750000000000002,0.22299999999999998,63
final_current_mass_projected_annulus,annulus,8.0,11.68,p015,2.054,0.26749999999999996,47
final_current_mass_projected_annulus,annulus,11.68,20.0,p015,2.111,0.246,57
final_current_mass_projected_annulus,annulus,0.0,2.0,p016,1.7730000000000001,0.485,13
final_current_mass_projected_annulus,annulus,2.0,4.0,p016,2.056,0.392,22
final_current_mass_projected_annulus,annulus,4.0,8.0,p016,2.057,0.2430000000000001,57
final_current_mass_projected_annulus,annulus,8.0,11.68,p016,1.7380000000000002,0.23750000000000004,53
final_current_mass_projected_annulus,annulus,11.68,20.0,p016,1.983,0.261,48
final_current_mass_projected_annulus,annulus,0.0,2.0,p017,1.7300000000000002,0.46399999999999997,14
final_current_mass_projected_annulus,annulus,2.0,4.0,p017,2.1750000000000003,0.36250000000000004,27
final_current_mass_projected_annulus,annulus,4.0,8.0,p017,2.0060000000000002,0.23249999999999993,61
final_current_mass_projected_annulus,annulus,8.0,11.68,p017,1.6250000000000002,0.26,43
final_current_mass_projected_annulus,annulus,11.68,20.0,p017,1.774,0.25949999999999995,45
final_current_mass_projected_annulus,annulus,0.0,2.0,p018,0.765,0.522,10
final_current_mass_projected_annulus,annulus,2.0,4.0,p018,2.242,0.3435,31
final_current_mass_projected_annulus,annulus,4.0,8.0,p018,1.8290000000000002,0.22499999999999987,61
final_current_mass_projected_annulus,annulus,8.0,11.68,p018,2.04,0.24850000000000005,54
final_current_mass_projected_annulus,annulus,11.68,20.0,p018,1.9800000000000002,0.27549999999999997,43
final_current_mass_projected_annulus,annulus,0.0,2.0,p019,1.37,0.403,17
final_current_mass_projected_annulus,annulus,2.0,4.0,p019,2.1220000000000003,0.518,13
final_current_mass_projected_annulus,annulus,4.0,8.0,p019,1.701,0.22599999999999998,58
final_current_mass_projected_annulus,annulus,8.0,11.68,p019,2.1140000000000003,0.271,47
final_current_mass_projected_annulus,annulus,11.68,20.0,p019,2.2390000000000003,0.24449999999999994,61
final_current_mass_projected_annulus,annulus,0.0,2.0,p020,1.586,0.42500000000000004,16
final_current_mass_projected_annulus,annulus,2.0,4.0,p020,2.18,0.4454999999999999,18
final_current_mass_projected_annulus,annulus,4.0,8.0,p020,1.832,0.23049999999999993,58
final_current_mass_projected_annulus,annulus,8.0,11.68,p020,2.003,0.25150000000000006,52
final_current_mass_projected_annulus,annulus,11.68,20.0,p020,2.043,0.2640000000000001,48
final_current_mass_projected_annulus,annulus,0.0,2.0,p021,2.011,0.4554999999999999,16
final_current_mass_projected_annulus,annulus,2.0,4.0,p021,2.027,0.38949999999999996,22
final_current_mass_projected_annulus,annulus,4.0,8.0,p021,1.9680000000000002,0.23299999999999998,60
final_current_mass_projected_annulus,annulus,8.0,11.68,p021,1.741,0.261,44
final_current_mass_projected_annulus,annulus,11.68,20.0,p021,1.637,0.25150000000000006,46
final_current_mass_projected_annulus,annulus,0.0,2.0,p022,1.661,0.5440000000000002,10
final_current_mass_projected_annulus,annulus,2.0,4.0,p022,1.8370000000000002,0.3454999999999999,26
final_current_mass_projected_annulus,annulus,4.0,8.0,p022,1.957,0.2134999999999999,71
final_current_mass_projected_annulus,annulus,8.0,11.68,p022,1.975,0.27500000000000013,43
final_current_mass_projected_annulus,annulus,11.68,20.0,p022,1.838,0.26249999999999996,45
final_current_mass_projected_annulus,annulus,0.0,2.0,p023,1.2990000000000002,0.4425000000000001,14
final_current_mass_projected_annulus,annulus,2.0,4.0,p023,1.941,0.375,23
final_current_mass_projected_annulus,annulus,4.0,8.0,p023,1.647,0.21499999999999997,63
final_current_mass_projected_annulus,annulus,8.0,11.68,p023,2.224,0.27200000000000013,49
final_current_mass_projected_annulus,annulus,11.68,20.0,p023,1.987,0.276,43
final_current_mass_projected_annulus,annulus,0.0,2.0,p024,1.4200000000000002,0.529,10
final_current_mass_projected_annulus,annulus,2.0,4.0,p024,1.6820000000000002,0.44499999999999995,15
final_current_mass_projected_annulus,annulus,4.0,8.0,p024,1.913,0.23649999999999993,57
final_current_mass_projected_annulus,annulus,8.0,11.68,p024,1.828,0.24149999999999994,53
final_current_mass_projected_annulus,annulus,11.68,20.0,p024,2.2310000000000003,0.2570000000000001,55
