sample,geometry,radius_inner_pc,radius_pc,projection,alpha,alpha_err,n
final_current_mass_projected_annulus,annulus,11.68,20.0,p013,1.8790000000000002,0.26750000000000007,44
final_current_mass_projected_annulus,annulus,0.0,2.0,p014,2.8760000000000003,0.683,11
final_current_mass_projected_annulus,annulus,2.0,4.0,p014,1.1360000000000001,0.3210000000000001,26
final_current_mass_projected_annulus,annulus,4.0,8.0,p014,2.224,0.25650000000000006,55
final_current_mass_projected_annulus,annulus,8.0,11.68,p014,2.249,0.26549999999999996,52
final_current_mass_projected_annulus,annulus,11.68,20.0,p014,2.224,0.30899999999999994,38
final_current_mass_projected_annulus,annulus,0.0,2.0,p015,2.7600000000000002,0.5860000000000001,14
final_current_mass_projected_annulus,annulus,2.0,4.0,p015,1.7520000000000002,0.3225,29
final_current_mass_projected_annulus,annulus,4.0,8.0,p015,2.323,0.25800000000000023,57
final_current_mass_projected_annulus,annulus,8.0,11.68,p015,1.5970000000000002,0.256,44
final_current_mass_projected_annulus,annulus,11.68,20.0,p015,2.3760000000000003,0.3294999999999999,36
final_current_mass_projected_annulus,annulus,0.0,2.0,p016,nan,nan,9
final_current_mass_projected_annulus,annulus,2.0,4.0,p016,1.8810000000000002,0.3045000000000001,34
final_current_mass_projected_annulus,annulus,4.0,8.0,p016,2.1470000000000002,0.2300000000000001,66
final_current_mass_projected_annulus,annulus,8.0,11.68,p016,2.062,0.30200000000000005,37
final_current_mass_projected_annulus,annulus,11.68,20.0,p016,2.42,0.3530000000000002,32
final_current_mass_projected_annulus,annulus,0.0,2.0,p017,2.3800000000000003,0.5499999999999999,13
final_current_mass_projected_annulus,annulus,2.0,4.0,p017,1.336,0.32500000000000007,26
final_current_mass_projected_annulus,annulus,4.0,8.0,p017,2.4570000000000003,0.25149999999999983,64
final_current_mass_projected_annulus,annulus,8.0,11.68,p017,2.1510000000000002,0.3035000000000001,38
final_current_mass_projected_annulus,annulus,11.68,20.0,p017,1.9940000000000002,0.2865,40
final_current_mass_projected_annulus,annulus,0.0,2.0,p018,nan,nan,7
final_current_mass_projected_annulus,annulus,2.0,4.0,p018,1.4720000000000002,0.3225,27
final_current_mass_projected_annulus,annulus,4.0,8.0,p018,2.1710000000000003,0.2559999999999999,54
final_current_mass_projected_annulus,annulus,8.0,11.68,p018,2.1460000000000004,0.25949999999999995,52
final_current_mass_projected_annulus,annulus,11.68,20.0,p018,2.301,0.2795000000000001,48
final_current_mass_projected_annulus,annulus,0.0,2.0,p019,2.325,0.523,14
final_current_mass_projected_annulus,annulus,2.0,4.0,p019,1.5470000000000002,0.378,20
final_current_mass_projected_annulus,annulus,4.0,8.0,p019,2.2550000000000003,0.23950000000000005,64
final_current_mass_projected_annulus,annulus,8.0,11.68,p019,1.9300000000000002,0.2669999999999999,45
final_current_mass_projected_annulus,annulus,11.68,20.0,p019,2.111,0.2935,40
final_current_mass_projected_annulus,annulus,0.0,2.0,p020,1.9700000000000002,0.5735,10
final_current_mass_projected_annulus,annulus,2.0,4.0,p020,1.683,0.3195,29
final_current_mass_projected_annulus,annulus,4.0,8.0,p020,2.2920000000000003,0.24150000000000005,64
final_current_mass_projected_annulus,annulus,8.0,11.68,p020,1.9980000000000002,0.277,43
final_current_mass_projected_annulus,annulus,11.68,20.0,p020,2.329,0.3255000000000001,36
final_current_mass_projected_annulus,annulus,0.0,2.0,p021,2.008,0.48750000000000004,14
final_current_mass_projected_annulus,annulus,2.0,4.0,p021,1.6420000000000001,0.34199999999999997,25
final_current_mass_projected_annulus,annulus,4.0,8.0,p021,2.245,0.2410000000000001,63
final_current_mass_projected_annulus,annulus,8.0,11.68,p021,2.14,0.29900000000000004,39
final_current_mass_projected_annulus,annulus,11.68,20.0,p021,1.9440000000000002,0.28400000000000003,40
final_current_mass_projected_annulus,annulus,0.0,2.0,p022,nan,nan,4
final_current_mass_projected_annulus,annulus,2.0,4.0,p022,1.572,0.30900000000000005,30
final_current_mass_projected_annulus,annulus,4.0,8.0,p022,2.2150000000000003,0.2559999999999999,55
final_current_mass_projected_annulus,annulus,8.0,11.68,p022,2.158,0.271,48
final_current_mass_projected_annulus,annulus,11.68,20.0,p022,2.189,0.2590000000000001,53
final_current_mass_projected_annulus,annulus,0.0,2.0,p023,2.814,0.7050000000000001,10
final_current_mass_projected_annulus,annulus,2.0,4.0,p023,1.5390000000000001,0.32499999999999996,27
final_current_mass_projected_annulus,annulus,4.0,8.0,p023,2.078,0.22149999999999992,69
final_current_mass_projected_annulus,annulus,8.0,11.68,p023,2.548,0.3145,43
final_current_mass_projected_annulus,annulus,11.68,20.0,p023,2.205,0.3255,34
final_current_mass_projected_annulus,annulus,0.0,2.0,p024,2.9490000000000003,0.6675000000000002,12
final_current_mass_projected_annulus,annulus,2.0,4.0,p024,1.6250000000000002,0.34099999999999997,25
final_current_mass_projected_annulus,annulus,4.0,8.0,p024,2.216,0.21649999999999991,77
final_current_mass_projected_annulus,annulus,8.0,11.68,p024,1.661,0.29799999999999993,33
final_current_mass_projected_annulus,annulus,11.68,20.0,p024,2.154,0.32199999999999995,34
final_current_mass_projected_annulus,annulus,0.0,2.0,p025,1.8890000000000002,0.4764999999999999,14
final_current_mass_projected_annulus,annulus,2.0,4.0,p025,1.8450000000000002,0.3275000000000001,29
final_current_mass_projected_annulus,annulus,4.0,8.0,p025,2.315,0.236,68
final_current_mass_projected_annulus,annulus,8.0,11.68,p025,1.6800000000000002,0.31899999999999995,29
final_current_mass_projected_annulus,annulus,11.68,20.0,p025,2.4050000000000002,0.35750000000000015,31
final_current_mass_projected_annulus,annulus,0.0,2.0,p026,2.285,0.5175,14
final_current_mass_projected_annulus,annulus,2.0,4.0,p026,1.6520000000000001,0.38349999999999984,20
final_current_mass_projected_annulus,annulus,4.0,8.0,p026,1.945,0.23150000000000004,60
final_current_mass_projected_annulus,annulus,8.0,11.68,p026,2.471,0.32000000000000006,40
final_current_mass_projected_annulus,annulus,11.68,20.0,p026,2.1310000000000002,0.25849999999999995,52
final_current_mass_projected_annulus,annulus,0.0,2.0,p027,nan,nan,6
final_current_mass_projected_annulus,annulus,2.0,4.0,p027,1.5710000000000002,0.28200000000000003,36
final_current_mass_projected_annulus,annulus,4.0,8.0,p027,2.18,0.26649999999999996,50
final_current_mass_projected_annulus,annulus,8.0,11.68,p027,2.315,0.29000000000000004,45
final_current_mass_projected_annulus,annulus,11.68,20.0,p027,1.9460000000000002,0.2709999999999999,44
